0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-645.8807373046875,72.61963653564453,0.8413053154945374,16.399446487426758,10.241591453552246,0.6539009809494019,-4.328001976013184,-4.258931636810303,-14.575823783874512,-3.8062846660614014,1.0224218368530273,-4.042665481567383,2.519601821899414,-4.9722466468811035,0.5664470195770264,1.0355271100997925,-5.4164509773254395,-2.4494688510894775,-1.7823060750961304,-1.2128058671951294,male_neutral
-455.9121047773808,32.621258852968836,7.836627720446029,9.97710391782578,6.488349898758791,-0.6152249049260585,-3.8259847121743813,-7.104246207054299,-10.28746340323573,-6.046409511903976,-1.1730152731790486,-1.9571373386761555,-2.033401960901742,-2.0879322722522966,-1.2789133931182632,-0.415846660278892,-3.985157619743784,-3.961751889539164,-0.29618148553462526,-2.8341340794779057,male_neutral
-712.5540771484375,70.98269653320312,-0.730810284614563,16.81583023071289,7.990942478179932,-0.8220503330230713,-6.391444683074951,-6.146833419799805,-15.97561264038086,-0.31374263763427734,0.838875949382782,-3.398211717605591,2.348454713821411,-6.031177520751953,1.242807388305664,-1.8372447490692139,-5.671287536621094,-3.115945816040039,-1.0718519687652588,-4.964333534240723,male_neutral
-634.6632690429688,72.32406616210938,-2.99857759475708,20.209739685058594,10.674217224121094,-1.151011347770691,-2.813591957092285,-7.923955917358398,-16.231958389282227,-2.627546787261963,0.37907204031944275,-4.167823314666748,0.7193049788475037,-4.954943656921387,-0.6882537603378296,0.11442737281322479,-6.475232124328613,-1.6957119703292847,-2.899728775024414,0.37774530053138733,male_neutral
-495.56131487356424,40.33367616413202,5.836384924354136,12.451788562587096,6.212915860704525,-1.997972503192702,-3.1124950685453796,-8.14277726640865,-12.2965544344455,-5.547853064478476,-0.83678494599553,-2.696455652911886,-1.5641893076005289,-2.4682212879520105,-1.602055309779729,-0.822013747254217,-4.915669247572954,-3.626132697490306,-1.1409474355941946,-2.0842500209701553,male_neutral
-692.2263793945312,67.23941040039062,-6.645550727844238,22.06254005432129,7.517065525054932,-2.1493048667907715,-4.368231773376465,-11.2229585647583,-16.96427345275879,-0.4430568516254425,-0.870566189289093,-3.623047113418579,-0.08100993186235428,-6.008799076080322,-1.7040945291519165,-4.224587440490723,-8.337987899780273,-3.0356693267822266,-2.3403515815734863,-3.114912509918213,male_neutral
-643.28564453125,74.26226806640625,-1.2282557487487793,16.24231719970703,5.608829975128174,0.25030574202537537,-4.0342535972595215,-8.218330383300781,-14.60380744934082,-5.804610729217529,-0.18763139843940735,-4.506180763244629,1.6560765504837036,-5.158418655395508,-3.1693527698516846,0.7284932136535645,-6.893910884857178,-4.407824993133545,-0.1798957884311676,-0.1317671537399292,male_neutral
-397.7688644632411,24.30961878080664,9.98201169926804,7.817842522517544,1.992553972029607,0.19363227065628907,-2.1132516360273907,-6.3977480217983445,-7.696075562471247,-5.049557909792713,-2.2989671101427556,-0.6690295957018356,0.2757481147501981,-1.1963117999396173,-0.7262187425865022,-0.10892992293383687,-2.925028209471162,-3.3115648166698084,0.43617504623183734,-1.0358875398132792,male_neutral
-698.1273193359375,72.26192474365234,-2.856940507888794,17.13538932800293,2.6179144382476807,-1.9130054712295532,-6.573897838592529,-9.975706100463867,-16.274169921875,-4.069005966186523,-0.5391970872879028,-4.2235002517700195,0.46775659918785095,-6.620670795440674,-0.9823464751243591,-0.9095609784126282,-8.44354248046875,-4.206308364868164,-0.8409855961799622,-3.9039502143859863,male_neutral
-644.6244506835938,69.160400390625,3.0030055046081543,16.580228805541992,7.867352485656738,2.5872960090637207,-2.231727123260498,-8.238157272338867,-12.929442405700684,-4.918890953063965,0.32895442843437195,-2.7688543796539307,0.12460731714963913,-4.272061824798584,-2.5891504287719727,1.3291689157485962,-6.167824745178223,-2.926605463027954,-0.2828924357891083,-0.7173904776573181,male_neutral
